,name,bigram,count,type
897,JP Insurance,use,74.0,ins
898,JP Insurance,work,147.0,ins
899,JP Insurance,year,68.0,ins
900,KB Financial,business,369.0,ins
901,KB Financial,company,273.0,ins
902,KB Financial,customer,521.0,ins
903,KB Financial,governance,353.0,ins
904,KB Financial,issue,374.0,ins
905,KB Financial,product,282.0,ins
906,KB Financial,provide,285.0,ins
907,KB Financial,risk,449.0,ins
908,KB Financial,sustainability,305.0,ins
909,KB Financial,system,278.0,ins
910,Kyobo Life,business,217.0,ins
911,Kyobo Life,company,669.0,ins
912,Kyobo Life,customer,616.0,ins
913,Kyobo Life,provide,260.0,ins
914,Kyobo Life,risk,315.0,ins
915,Kyobo Life,stakeholder,255.0,ins
916,Kyobo Life,support,304.0,ins
917,Kyobo Life,system,311.0,ins
918,Kyobo Life,work,237.0,ins
919,Kyobo Life,year,213.0,ins
920,Meiji Yasuda,amount,307.0,ins
921,Meiji Yasuda,business,459.0,ins
922,Meiji Yasuda,company,761.0,ins
923,Meiji Yasuda,customer,416.0,ins
924,Meiji Yasuda,loan,358.0,ins
925,Meiji Yasuda,loss,353.0,ins
926,Meiji Yasuda,policy,443.0,ins
927,Meiji Yasuda,risk,387.0,ins
928,Meiji Yasuda,security,353.0,ins
929,Meiji Yasuda,year,788.0,ins
930,Nan Shan Life,care,130.0,ins
931,Nan Shan Life,company,170.0,ins
932,Nan Shan Life,customer,131.0,ins
933,Nan Shan Life,health,107.0,ins
934,Nan Shan Life,policyholder,158.0,ins
935,Nan Shan Life,product,129.0,ins
936,Nan Shan Life,provide,146.0,ins
937,Nan Shan Life,risk,130.0,ins
938,Nan Shan Life,service,133.0,ins
939,Nan Shan Life,training,138.0,ins
940,Nippon Life,amount,600.0,ins
941,Nippon Life,business,852.0,ins
942,Nippon Life,company,1342.0,ins
943,Nippon Life,corporate,528.0,ins
944,Nippon Life,customer,850.0,ins
945,Nippon Life,fiscal,520.0,ins
946,Nippon Life,interest,517.0,ins
947,Nippon Life,policy,951.0,ins
948,Nippon Life,risk,551.0,ins
949,Nippon Life,year,1015.0,ins
950,Ping An,business,318.0,ins
951,Ping An,company,319.0,ins
952,Ping An,development,629.0,ins
953,Ping An,disclose,352.0,ins
954,Ping An,gri,324.0,ins
955,Ping An,product,327.0,ins
956,Ping An,risk,595.0,ins
957,Ping An,service,308.0,ins
958,Ping An,sustainability,279.0,ins
959,Ping An,technology,299.0,ins
960,Prudential,business,283.0,ins
961,Prudential,climate,186.0,ins
962,Prudential,community,168.0,ins
963,Prudential,customer,193.0,ins
964,Prudential,health,216.0,ins
965,Prudential,impact,169.0,ins
966,Prudential,include,170.0,ins
967,Prudential,provide,177.0,ins
968,Prudential,responsible,213.0,ins
969,Prudential,risk,234.0,ins
970,Shin Kong,business,366.0,ins
971,Shin Kong,company,563.0,ins
972,Shin Kong,corporate,402.0,ins
973,Shin Kong,customer,587.0,ins
974,Shin Kong,health,312.0,ins
975,Shin Kong,information,379.0,ins
976,Shin Kong,provide,470.0,ins
977,Shin Kong,risk,603.0,ins
978,Shin Kong,service,348.0,ins
979,Shin Kong,training,328.0,ins
980,Sun Life,business,286.0,ins
981,Sun Life,community,276.0,ins
982,Sun Life,company,244.0,ins
983,Sun Life,food,219.0,ins
984,Sun Life,governance,208.0,ins
985,Sun Life,health,303.0,ins
986,Sun Life,page,274.0,ins
987,Sun Life,product,453.0,ins
988,Sun Life,sustainability,345.0,ins
989,Sun Life,use,234.0,ins
990,Taiwan Life,also,46.0,ins
991,Taiwan Life,company,72.0,ins
992,Taiwan Life,customer,111.0,ins
993,Taiwan Life,issue,59.0,ins
994,Taiwan Life,policy,47.0,ins
995,Taiwan Life,policyholder,47.0,ins
996,Taiwan Life,principle,53.0,ins
997,Taiwan Life,product,63.0,ins
998,Taiwan Life,provide,71.0,ins
999,Taiwan Life,sustainable,56.0,ins
1000,Tokio Marine,activity,888.0,ins
1001,Tokio Marine,business,819.0,ins
1002,Tokio Marine,company,1289.0,ins
1003,Tokio Marine,customer,956.0,ins
1004,Tokio Marine,initiative,945.0,ins
1005,Tokio Marine,promote,779.0,ins
1006,Tokio Marine,provide,1084.0,ins
1007,Tokio Marine,risk,963.0,ins
1008,Tokio Marine,support,1058.0,ins
1009,Tokio Marine,sustainability,1167.0,ins
1010,ABP,also,58.0,pf
1011,ABP,climate,96.0,pf
1012,ABP,co,49.0,pf
1013,ABP,company,204.0,pf
1014,ABP,energy,60.0,pf
1015,ABP,invest,87.0,pf
1016,ABP,policy,82.0,pf
1017,ABP,responsible,122.0,pf
1018,ABP,risk,85.0,pf
1019,ABP,sustainable,137.0,pf
1020,AP Fonden 1,annual,318.0,pf
1021,AP Fonden 1,asset,356.0,pf
1022,AP Fonden 1,company,385.0,pf
1023,AP Fonden 1,forsta,242.0,pf
1024,AP Fonden 1,fund,392.0,pf
1025,AP Fonden 1,market,333.0,pf
1026,AP Fonden 1,net,253.0,pf
1027,AP Fonden 1,risk,583.0,pf
1028,AP Fonden 1,total,234.0,pf
1029,AP Fonden 1,year,293.0,pf
1030,AP Fonden 2,climate,573.0,pf
1031,AP Fonden 2,company,832.0,pf
1032,AP Fonden 2,equity,367.0,pf
1033,AP Fonden 2,fund,325.0,pf
1034,AP Fonden 2,goal,317.0,pf
1035,AP Fonden 2,market,317.0,pf
1036,AP Fonden 2,portfolio,483.0,pf
1037,AP Fonden 2,risk,655.0,pf
1038,AP Fonden 2,sustainability,782.0,pf
1039,AP Fonden 2,work,549.0,pf
1040,AP Fonden 3,annual,332.0,pf
1041,AP Fonden 3,asset,366.0,pf
1042,AP Fonden 3,company,397.0,pf
1043,AP Fonden 3,equity,406.0,pf
1044,AP Fonden 3,fund,512.0,pf
1045,AP Fonden 3,market,390.0,pf
1046,AP Fonden 3,portfolio,420.0,pf
1047,AP Fonden 3,return,402.0,pf
1048,AP Fonden 3,risk,857.0,pf
1049,AP Fonden 3,year,314.0,pf
1050,AP Fonden 4,asset,389.0,pf
1051,AP Fonden 4,company,780.0,pf
1052,AP Fonden 4,fund,447.0,pf
1053,AP Fonden 4,market,390.0,pf
1054,AP Fonden 4,portfolio,394.0,pf
1055,AP Fonden 4,return,408.0,pf
1056,AP Fonden 4,risk,891.0,pf
1057,AP Fonden 4,sustainability,428.0,pf
1058,AP Fonden 4,work,502.0,pf
1059,AP Fonden 4,year,475.0,pf
1060,AP Fonden 7,climate,376.0,pf
1061,AP Fonden 7,company,638.0,pf
1062,AP Fonden 7,corporate,187.0,pf
1063,AP Fonden 7,governance,159.0,pf
1064,AP Fonden 7,issue,172.0,pf
1065,AP Fonden 7,owner,141.0,pf
1066,AP Fonden 7,risk,187.0,pf
1067,AP Fonden 7,sustainability,243.0,pf
1068,AP Fonden 7,sustainable,140.0,pf
1069,AP Fonden 7,work,215.0,pf
1070,CalPERS,committee,46.0,pf
1071,CalPERS,company,184.0,pf
1072,CalPERS,director,102.0,pf
1073,CalPERS,disclose,46.0,pf
1074,CalPERS,include,67.0,pf
1075,CalPERS,performance,47.0,pf
1076,CalPERS,provide,50.0,pf
1077,CalPERS,risk,81.0,pf
1078,CalPERS,shareowner,123.0,pf
1079,CalPERS,term,58.0,pf
1080,CalSTRS,benefit,40.0,pf
1081,CalSTRS,engagement,32.0,pf
1082,CalSTRS,funding,44.0,pf
1083,CalSTRS,member,111.0,pf
1084,CalSTRS,page,39.0,pf
1085,CalSTRS,plan,52.0,pf
1086,CalSTRS,risk,70.0,pf
1087,CalSTRS,staff,34.0,pf
1088,CalSTRS,sustainability,64.0,pf
1089,CalSTRS,year,34.0,pf
1090,CPP,change,457.0,pf
1091,CPP,climate,527.0,pf
1092,CPP,company,705.0,pf
1093,CPP,cppib,438.0,pf
1094,CPP,include,262.0,pf
1095,CPP,investing,369.0,pf
1096,CPP,portfolio,282.0,pf
1097,CPP,relate,291.0,pf
1098,CPP,risk,537.0,pf
1099,CPP,sustainable,460.0,pf
1100,FDC,analysis,77.0,pf
1101,FDC,bond,86.0,pf
1102,FDC,carbon,124.0,pf
1103,FDC,climate,86.0,pf
1104,FDC,company,157.0,pf
1105,FDC,emission,111.0,pf
1106,FDC,portfolio,186.0,pf
1107,FDC,risk,132.0,pf
1108,FDC,score,63.0,pf
1109,FDC,sustainable,111.0,pf
1110,Future Fund,australian,517.0,pf
1111,Future Fund,equity,515.0,pf
1112,Future Fund,include,511.0,pf
1113,Future Fund,market,616.0,pf
1114,Future Fund,performance,546.0,pf
1115,Future Fund,portfolio,498.0,pf
1116,Future Fund,return,570.0,pf
1117,Future Fund,risk,1041.0,pf
1118,Future Fund,statement,684.0,pf
1119,Future Fund,total,546.0,pf
1120,GEPF,annual,414.0,pf
1121,GEPF,asset,377.0,pf
1122,GEPF,benefit,478.0,pf
1123,GEPF,committee,252.0,pf
1124,GEPF,fund,282.0,pf
1125,GEPF,member,545.0,pf
1126,GEPF,risk,356.0,pf
1127,GEPF,statement,460.0,pf
1128,GEPF,trustee,413.0,pf
1129,GEPF,year,530.0,pf
1130,GPF,also,228.0,pf
1131,GPF,climate,278.0,pf
1132,GPF,company,1502.0,pf
1133,GPF,emission,218.0,pf
1134,GPF,market,218.0,pf
1135,GPF,portfolio,267.0,pf
1136,GPF,report,227.0,pf
1137,GPF,responsible,281.0,pf
1138,GPF,risk,550.0,pf
1139,GPF,shareholder,308.0,pf
1140,GPIF,analysis,401.0,pf
1141,GPIF,bond,337.0,pf
1142,GPIF,change,236.0,pf
1143,GPIF,company,466.0,pf
1144,GPIF,domestic,233.0,pf
1145,GPIF,emission,282.0,pf
1146,GPIF,equity,284.0,pf
1147,GPIF,portfolio,389.0,pf
1148,GPIF,risk,511.0,pf
1149,GPIF,scope,226.0,pf
1150,ISIF,carbon,20.0,pf
1151,ISIF,change,18.0,pf
1152,ISIF,climate,42.0,pf
1153,ISIF,governance,19.0,pf
1154,ISIF,portfolio,30.0,pf
1155,ISIF,principle,43.0,pf
1156,ISIF,responsible,22.0,pf
1157,ISIF,risk,26.0,pf
1158,ISIF,strategy,20.0,pf
1159,ISIF,term,25.0,pf
1160,NPS,activity,281.0,pf
1161,NPS,company,419.0,pf
1162,NPS,domestic,369.0,pf
1163,NPS,equity,433.0,pf
1164,NPS,governance,344.0,pf
1165,NPS,plan,276.0,pf
1166,NPS,responsible,496.0,pf
1167,NPS,return,303.0,pf
1168,NPS,risk,296.0,pf
1169,NPS,shareholder,389.0,pf
